C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/median,C0/p10,C0/p90
2020-06-22T00:00:00.000Z,-0.000017896561985253356,0.00003169926276314072,0.000006907744113811773,0.000006392778962957698,0.00000680099219607655,-0.0000013170894135328126,0.000015030977010610513
2020-06-23T00:00:00.000Z,-0.00002151382068404928,0.000035911769373342395,0.000008158112033729457,0.000005556734470835135,0.000008192360837711021,0.0000012172677088528872,0.000015207174328679685
2020-06-24T00:00:00.000Z,-0.00002184036566177383,0.00003492082396405749,0.000006288472411914716,0.000006914054990101386,0.000006184441190271173,-0.0000022914014152775053,0.000015088389773154631
2020-06-25T00:00:00.000Z,-0.000013603880688606296,0.000054798496421426535,0.000015470005913001624,0.000007580821480449784,0.000015792074918863364,0.000006004534498060821,0.00002462141310388688
2020-06-26T00:00:00.000Z,-0.000003145254822811694,0.000041422314097872004,0.000019595426013495264,0.000007661840021773925,0.00001886728932731785,0.000011262061889283359,0.00003039082366740331
2020-06-27T00:00:00.000Z,-0.000006553721959789982,0.00003074474443565123,0.000010147067837571555,0.000006493782992604867,0.00001007313585432712,0.0000019190727016393794,0.0000188806534424657
2020-06-28T00:00:00.000Z,0.0000026485067792236805,0.000032501375244464725,0.000015734952184982505,0.0000057526027676876546,0.000016396556020481512,0.000008578047527407762,0.000022282831196207553
2020-06-29T00:00:00.000Z,-0.000016707450413377956,0.000035848097468260676,0.000011659926462822015,0.00000706081174004158,0.000011584967978706118,0.000003158558229188202,0.000020349429178168066
2020-06-30T00:00:00.000Z,-0.000019898121536243707,0.00003306859071017243,0.000006367977089723923,0.000007109713200242206,0.000006296136689343257,-0.000002526686330384109,0.000015530975360888988
2020-07-01T00:00:00.000Z,-0.00004799383532372303,0.00003970650868723169,0.0000019190549514824286,0.000007612120111835141,0.0000021160926735319663,-0.000007462622761522653,0.000010807390935951844
2020-07-02T00:00:00.000Z,-0.000017903641492011957,0.000043526404624572024,0.0000071147592615593174,0.000006026685299634762,0.000007002643997111591,-2.2768026042285783e-7,0.000014448821275436785
2020-07-03T00:00:00.000Z,-0.000018629520127433352,0.000046543940698029473,0.000012255854288216472,0.00000721775745682327,0.00001231069109053351,0.0000032471211852680426,0.00002104939085256774
2020-07-04T00:00:00.000Z,-0.000010729940186138265,0.00004215749868308194,0.00001414071491129245,0.000008784294620029595,0.000013965020116302185,0.0000026326085844630143,0.0000254331280302722
2020-07-05T00:00:00.000Z,-0.000025280725822085515,0.00004667691246140748,0.000006497838439277163,0.00000777804632452444,0.000006230121016415069,-0.000003067298393943929,0.00001630524820939172
2020-07-06T00:00:00.000Z,-0.00003380100315553136,0.00003352586645632982,0.000006782185441026006,0.000006317936238312988,0.0000067728269641520455,-0.0000011192854572072974,0.000014870081940898672
2020-07-07T00:00:00.000Z,-0.000021804571588290855,0.00004469018676900305,0.00000573495170949252,0.000006787133912459732,0.000005408520337368827,-0.0000026364059522165917,0.000014357955478772055
2020-07-08T00:00:00.000Z,-0.00003431044751778245,0.00003681023372337222,0.000006782866526649529,0.000006994485130164989,0.000006979780664551072,-0.0000017557753153596423,0.000015418845578096807
2020-07-09T00:00:00.000Z,-0.000017881326130009256,0.00003650345024652779,0.00001035131273802104,0.000006847175011744028,0.000010267234756611288,0.00000196186920220498,0.000018753895346890204
2020-07-10T00:00:00.000Z,-0.000017562088032718748,0.000037910071114310995,0.000009295455499046306,0.00000720562386235771,0.000008949647053668741,4.6062231717769464e-7,0.00001872805842140224
2020-07-11T00:00:00.000Z,-0.00002304154259036295,0.0000493527804792393,0.000011050168212818643,0.000008798676735766134,0.000011225156413274817,2.6534770825037413e-8,0.00002155737456632778
2020-07-12T00:00:00.000Z,-0.000016143827451742254,0.00004440134216565639,0.000008327089426155156,0.000007980253886476134,0.000007930178981041536,-0.0000013819653759128414,0.000017946280422620475
